Temp,E,E^2,E^4,M,M^2,M^4
4.800000,-0.4483825684,0.2010514420,0.0404253106,0.0034469604,0.0000175159,0.0000000007
4.810000,-0.4475311279,0.2002978721,0.0401302763,0.0019348145,0.0000068195,0.0000000002
4.820000,-0.4481353760,0.2008285764,0.0403347366,0.0015960693,0.0000043463,0.0000000000
4.830000,-0.4452026367,0.1982076232,0.0392880309,0.0033905029,0.0000183336,0.0000000006
4.840000,-0.4447937012,0.1978475044,0.0391484376,0.0034423828,0.0000162205,0.0000000005
4.850000,-0.4424102783,0.1957392223,0.0383234910,0.0024337769,0.0000103893,0.0000000003
4.860000,-0.4408081055,0.1943205194,0.0377672614,0.0032562256,0.0000114540,0.0000000002
4.870000,-0.4433227539,0.1965390525,0.0386307397,0.0025085449,0.0000096778,0.0000000002
4.880000,-0.4416229248,0.1950352984,0.0380422879,0.0017883301,0.0000048675,0.0000000001
4.890000,-0.4386932373,0.1924563301,0.0370429648,0.0035446167,0.0000136763,0.0000000002
4.900000,-0.4359832764,0.1900854520,0.0361355429,0.0023986816,0.0000072395,0.0000000001
4.910000,-0.4372650146,0.1912092126,0.0365674657,0.0015182495,0.0000035720,0.0000000000
4.920000,-0.4379821777,0.1918307760,0.0368008719,0.0037643433,0.0000197271,0.0000000008
4.930000,-0.4372070312,0.1911592750,0.0365489864,0.0039978027,0.0000231677,0.0000000010
4.940000,-0.4348541260,0.1891129612,0.0357748511,0.0039886475,0.0000195418,0.0000000006
4.950000,-0.4340728760,0.1884197561,0.0355023775,0.0035156250,0.0000208924,0.0000000010
4.960000,-0.4320526123,0.1866757771,0.0348525621,0.0017852783,0.0000040942,0.0000000000
4.970000,-0.4297515869,0.1846880960,0.0341109249,0.0037612915,0.0000207476,0.0000000009
4.980000,-0.4320587158,0.1866765074,0.0348494455,0.0036773682,0.0000167225,0.0000000004
4.990000,-0.4300384521,0.1849370721,0.0342046805,0.0024688721,0.0000108770,0.0000000003
5.000000,-0.4276977539,0.1829268949,0.0334633644,0.0035629272,0.0000153929,0.0000000004
